[0:00:17] mci_foden: にょっす
[2:37:52] fuyukun_gat: ｗｗｗ
[2:37:52] issaigassai: 最高や！
[2:37:53] tankbba146: それ死んだほうがおいしかった
[2:37:53] あにまて: うおおおおおおお
[2:37:53] hainwa1017: ないすーーーー
[2:37:53] ててて데데데: うおおおお
[2:37:53] noyunn: やるうううううううう
[2:37:54] ぴょんす713: つっよい
[2:37:54] アロエごはん: ないす
[2:37:55] unlucky0314: ドレイブンいいね
[2:37:55] fuyukun_gat: GG
[2:37:55] kurage_jpn: ジリ様〜
[2:37:55] なのつん: kenkiFurifurii kenkiFurifurii kenkiFurifurii
[2:37:56] 緋蜂: ないすないす
[2:37:56] くろーずど: Eを待ってすぐ突っ込んだのいいねｗ
[2:37:58] dio10111: ジャックスのパワー感じる
[2:37:59] takoyaki_fish: ggez
[2:38:00] かにまぐろ: 時計おじさま
[2:38:05] ボン太郎: ウルトもらってたからいきかえるしｗないす
[2:38:06] けろる: ブリッツしんでたわ
[2:38:12] びしょーーじょ: E待ったの偉い
[2:38:18] はまオジ: レベル上がってるね
[2:38:20] ててて데데데: チームいい感じ
[2:38:25] こすくん: いまきた ここから悲劇の逆転負けときいて
[2:38:26] chikin3537: ドレイブンつんよw
[2:38:28] tanpinmori: 何か普通に勝てそう
[2:38:30] かにまぐろ: 集団戦○
[2:38:31] カニカマン: NICE!雰囲気もいいです
[2:38:37] sonefia: リーグオブドレイヴンしてます
[2:38:39] らあすと: チャットもすごい平和
[2:38:40] ぶたすけ: あったかいぶりっつ
[2:38:45] あにまて: お金持ちだ
[2:38:45] ぴょんす713: けんきちょ〜うまくなっててすごい
[2:38:46] fuyukun_gat: ドレイブンいるから勝てるwww
[2:38:47] びしょーーじょ: フロント居ないから早めに防具積んでおきたい
[2:38:55] tankbba146: さすがにその金は帰れｗｗｗ
[2:38:56] ぺろキャン: 拝借
[2:39:05] かんたむ: 3レベ差
[2:39:07] はまオジ: 相手のジャングルモグモグ
[2:39:11] dousiyoumo9: 一旦シャットダウン渡して雰囲気悪くしてみない？
[2:39:35] tankbba146: 頑なにラヴィナス
[2:39:40] くろーずど: 勝ちきってるときは重症いらないと言われてはいるあｇ
[2:39:40] びしょーーじょ: ラビナスやめてね
[2:39:41] unlucky0314: ソーンメイル？
[2:39:44] はまオジ: ラヴァナス
[2:39:45] noyunn: いいね、adおおいし
[2:39:45] ボン太郎: 回復おおめね
[2:39:45] kurage_jpn: もう金差で押しつぶせるね
[2:39:45] ててて데데데: パワーでねじ伏せていけ
[2:39:47] hysk42: けんきさんブロンズうおおおおおおお
[2:39:50] たぴおかぱん: 気持ちいいゴールド差でてるね
[2:39:52] かにまぐろ: ドレイブンキャリーしすぎてわろた
[2:39:52] dio10111: 籠手積むのがいいんじゃ
[2:39:54] haineko1234: ドラゴンの時間はチームに共有しようぜ
[2:40:07] カニカマン: ｗ
[2:40:07] ボン太郎: ｗｗｗｗ
[2:40:08] dio10111: wwww
[2:40:08] chikin3537: wwwww
[2:40:08] issaigassai: ｗｗｗｗ
[2:40:09] キャタガー: 草
[2:40:09] みわ5: w
[2:40:09] ポチは猫: こんけんき
[2:40:09] はまオジ: ナイスガンク
[2:40:09] ぺろキャン: wwww
[2:40:09] あにまて: wwwww
[2:40:10] らあすと: www
[2:40:10] kurage_jpn: いいね
[2:40:12] ボン太郎: まぁそうなるｗ
[2:40:13] fuyukun_gat: 可哀想wwww
[2:40:14] びしょーーじょ: おか^^
[2:40:16] dio10111: こんけんき
[2:40:19] takahashi_png: 草
[2:40:20] sonefia: ドライヴンが回転斧投げたら敵は消える
[2:40:21] 2期: ががーんく
[2:40:23] けろる: 出すぎだよーん
[2:40:28] ぺろキャン: 相手涙目だよ
[2:40:37] andaseizounin: こんけんき
[2:40:48] あにまて: 勝ったなガハハ
[2:40:49] びしょーーじょ: 認められるtopジリアン
[2:40:54] かんたむ: ジリアンにウルトもらっただろ
[2:40:55] andaseizounin: リーグオブドレイヴンになってる？
[2:40:57] kurage_jpn: w
[2:40:58] hysk42: おもらし
[2:40:58] qoo12oo: ぽろり
[2:40:58] けろる: おもらししちゃった
[2:40:59] ててて데데데: なんかでた
[2:40:59] 緋蜂: 出ちゃった
[2:40:59] くろーずど: おもらしヘラルドきたぞ
[2:41:04] かにまぐろ: おそうぞ
[2:41:07] ginji0222: topに謝罪はいりました
[2:41:07] こすくん: いま絶対にワード置こうとしたな
[2:41:11] はまオジ: 誘拐
[2:41:17] ナイスなガイ: まああるある
[2:41:17] かにまぐろ: はいー
[2:41:33] キャタガー: フック気持ちよ
[2:41:34] びしょーーじょ: ボロ勝ち
[2:41:39] びしょーーじょ: www
[2:41:42] chikin3537: wwww
[2:41:46] りりりのめろり: ｗｗｗｗｗｗｗｗｗ
[2:41:46] けろる: でかいミニオンおる
[2:41:47] shtt0911: 深い
[2:41:48] こすくん: でっかいミニオンいたー
[2:41:49] 昆布畑: wwww
[2:41:50] カニカマン: ヘラルドもぐもぐ
[2:41:51] ぺろキャン: wwwww
[2:41:51] 陣内アリス: 店員さん呼んで
[2:41:52] でぃーじーさん: ｗｗｗｗｗ
[2:41:52] london423: www
[2:41:52] fuyukun_gat: ヘラルドwww
[2:41:54] sonefia: 居残りヘラルド
[2:41:56] はまオジ: なんかヘラルドがミニオンみたいに鎮座してて草
[2:41:58] issaigassai: ｗｗｗｗ
[2:41:58] unimongg: 面白過ぎる
[2:41:59] pepegaaim3: 便秘
[2:42:00] kurage_jpn: そろそろ心折れてもいい頃合い
[2:42:01] ボン太郎: はじめてみたｗ
[2:42:01] くろーずど: たんかたま詰まっててこないんすけどぉ！？
[2:42:04] びしょーーじょ: 妨害工作
[2:42:07] でぃーじーさん: くそおもろいｗ
[2:42:09] ぺろキャン: なんでそんなところにww
[2:42:15] citrus325: アイアンでは日常茶飯事
[2:42:17] はまオジ: クソデカミニオンいましたね
[2:42:18] koutya_oisi: こーれ今後のメタです
[2:42:18] リコペン: これがアイアンマクロ
[2:42:18] かにまぐろ: 遅延
[2:42:20] dio10111: うちのトイレ詰まってる
[2:42:29] fuyukun_gat: ヘラルド飼い主消えたのに一人で頑張ってたｗｗ
[2:42:35] はまオジ: ヘラルドってあんな雑に置くもんなんだ
[2:42:44] こすくん: どれだけのリソース割いて取ったとおもってんだあのヘラルドミニオンを！
[2:42:48] fuyukun_gat: そうなの
[2:42:49] shidamasami: こんけんき
[2:42:49] はまオジ: ボロンするのか
[2:42:50] らあすと: へー
[2:42:54] けろる: あれ赤トリ回そうとしてでちゃったっぽい
[2:42:55] hysk42: ヘラルドちゃんの気持ちを考えると涙が止まらない…
[2:42:55] karaas7: 普通にジャングルにワード置こうとした説も
[2:42:56] kurage_jpn: ワード置こうとしての気もする
[2:43:02] sonefia: 消滅しないだけありがたいと思え
[2:43:06] びしょーーじょ: 多分さっきのは赤トリ炊こうとしてうっかり出しちゃってたぞ
[2:43:11] はまオジ: ワードと入れ替えになるからそれで置いてそう
[2:43:12] SubstanceConcept: ボロンすると味方にミアピンで煽られる
[2:43:14] fuyukun_gat: 基本その時間来るまでに出してるから知らなかった
[2:43:19] UnderS0phie: けんきもうブロンズ上がったの？すげーじゃん
[2:43:19] kurage_jpn: 消えなくなったのいいよね
[2:43:26] かにまぐろ: 詳しい民おるねえ
[2:43:27] karaas7: やるやん
[2:43:28] ぺろキャン: えっら
[2:43:28] らあすと: うえーい
[2:43:29] びしょーーじょ: うおおお
[2:43:29] 瑞鳥さん: ナイスゥ
[2:43:29] はまオジ: ナイスガンク
[2:43:29] けろる: うほー
[2:43:38] かにまぐろ: ジリアンいいね
[2:43:40] はまオジ: ドレイヴンきてくれるってさ
[2:43:44] こすくん: 棒で叩くと敵はしぬ
[2:43:46] issaigassai: バ、ロン
[2:43:46] fuyukun_gat: ラストヒットだけ狙いに来そう
[2:43:47] sonefia: ドレイヴンきたら爆速やろうな
[2:43:49] hysk42: うおおおおお
[2:43:50] haineko1234: ドレイブンいればいける
[2:43:51] くろーずど: ドレイブンいればタブンもう二人でとれるよｗ
[2:43:52] ててて데데데: GG
[2:43:53] はまオジ: あ
[2:43:53] kamuma: あ
[2:43:53] noyunn: GG
[2:43:54] ぺろキャン: あ
[2:43:55] ボン太郎: GG
[2:43:55] chikin3537: gg
[2:43:55] かにまぐろ: もうこれ負けねえな
[2:43:55] 瑞鳥さん: GG
[2:43:56] らあすと: gg
[2:43:56] hal_1ch: あえ
[2:43:56] あにまて: GG
[2:43:56] 緋蜂: gg
[2:43:58] kurage_jpn: gg
[2:43:58] ぺろキャン: kenkiGG kenkiGG
[2:43:59] アロエごはん: GG
[2:43:59] みわ5: GG
[2:43:59] ぺんニキ: ｇｇ
[2:44:00] はまオジ: 心へし折ってGGです
[2:44:00] ぴょんす713: kenkiGG kenkiGG kenkiGG kenkiGG kenkiGG
[2:44:01] かにまぐろ: うおおおおおお
[2:44:02] でぃーじーさん: GG
[2:44:03] ダンデり: これは警部越えました
[2:44:05] びしょーーじょ: kenkiGG kenkiGG kenkiGG
[2:44:05] くろーずど: 余りにも強かった
[2:44:06] london423: 心を折ってやったぜ！
[2:44:08] fuyukun_gat: ドレイブン最強伝記
[2:44:11] haineko1234: これ相手喧嘩してただろ
[2:44:13] kuma_house: アレだけLOLやらない言ってたけんきがここまでやるようになるとは
[2:44:14] 緋蜂: 完璧な試合だ
[2:44:16] はまオジ: TOPジリアンが普通に戦ってて草
[2:44:16] らあすと: 光のlolを感じました
[2:44:18] ててて데데데: 最初のがんくで試合決まった
[2:44:23] みわ5: いいね
[2:44:24] ぺろキャン: うめうめ
[2:44:25] chikin3537: 29LPうおおおおお
[2:44:25] fuyukun_gat: 味方の連携ボロボロｗｗ
[2:44:26] ダンデり: めっちゃあがるなぁ
[2:44:28] kurage_jpn: おいしいね
[2:44:28] hysk42: 内部レート高いじゃん！
[2:44:29] funa_funa_funa: けんきjgうまくなってる
[2:44:30] かにまぐろ: でっか
[2:44:32] うすコン: リーグオブドレイブンってゲーム最高だな
[2:44:33] ホワイトらいおん: うまうまー
[2:44:34] リコペン: 最初のガンクのおかげだ
[2:44:35] びしょーーじょ: チャットも雰囲気良かった
[2:44:37] ダンデり: これはマジで王手に近寄った
[2:44:38] くろーずど: TOPジリアンってどうなってんだよ・・・ｗ
[2:44:40] sonefia: 真面目にジリアンしてる
[2:44:47] びしょーーじょ: お!!!!!
[2:44:49] ぺろキャン: おおおおおおお
[2:44:49] はまオジ: ｗｗｗｗｗｗｗｗｗ
[2:44:49] hysk42: topジリアンでござ…
[2:44:50] らあすと: うおおおお
[2:44:52] fuyukun_gat: ｗｗｗｗ
[2:44:52] hainwa1017: うおお
[2:44:53] yabayaba_5015: っさああああああああああああああ
[2:44:53] みわ5: おおおおおおお
[2:44:53] ホワイトらいおん: おおおおお
[2:44:53] issaigassai: ｗｗｗｗｗｗ
[2:44:54] yamabiko322: w
[2:44:54] sharryphase: うおおおお
[2:44:54] アロエごはん: 草
[2:44:55] ボン太郎: ぬいたｗ
[2:44:56] hysk42: うおおおおおおお
[2:44:56] ててて데데데: メッセージ
[2:44:57] でぃーじーさん: ｗｗｗｗｗ
[2:44:58] はまオジ: どうするブロンズまで温存するか？
[2:44:59] てーヘん: うぉぉぉお
[2:44:59] みわ5: ナンバーズ入りも近い
[2:45:00] koutya_oisi: うおおおおお
[2:45:01] chikin3537: うおおおおおお
[2:45:03] かにまぐろ: だっだれだ
[2:45:05] 緋蜂: 抜けた
[2:45:12] ぺろキャン: 更なる高みへ向かうか
[2:45:13] アロエごはん: ナンバーズ見えてきた
[2:45:14] はまオジ: いくか
[2:45:14] hysk42: まじでいけるぞ
[2:45:17] dunas1833: カニGODS大手
[2:45:17] らあすと: なつみんもちかい
[2:45:20] MrYasu02: 草
[2:45:24] stable_diffusion_master: ついにアイアン抜けるか
[2:45:25] でぃーじーさん: いこういこうブロンズ
[2:45:25] びしょーーじょ: まだアイアンで消耗してるの?
[2:45:26] UnderS0phie: こっから長いのがLoL
[2:45:26] あにまて: 余裕で行けるぞ！
[2:45:28] けろる: アイアン日本18位まじか
[2:45:29] かにまぐろ: なつみ抜け
[2:45:37] fuyukun_gat: いや、、、もうちょっと上げて確実にしとこうよ
[2:45:37] london423: カナデも圏内だぜ！
[2:45:37] kurage_jpn: シルバーも見えてます
[2:45:39] dio10111: アイアンのやつらの名前っておもろいんよな
[2:45:43] はまオジ: コーチングしてたお前アイアン、俺はブロンズ、どこで差が付きましたか？
[2:45:45] れふぃーや: アイアン4の0ポイントになりました待ってますけんきさん
[2:45:48] kurage_jpn: 今も飛び級ってある？
[2:45:49] 0ek8u: 皆と別れるの寂しいよけんき
[2:45:54] shibamaru3: かなで
[2:46:06] カニカマン: 飛び級あるんかいな
[2:46:07] 03てすと: そしてけんきの煽りがChevyの闘志に火をつけシルバーになり、それに触発されけんきがゴールドになるサクセスストーリー
[2:46:12] haineko1234: おーいいメンタルしてるlol向いてる
[2:46:15] フレミングの猫: 名前だけはチャレの顔つき
[2:46:15] はまオジ: そろそろアイアン高校卒業するか
[2:46:15] ぺろキャン: そこにいんだ＾＾
[2:46:16] takoyaking0531: そうなの？
[2:46:17] hysk42: 川島もいるぞ
[2:46:19] みわ5: はえー
[2:46:22] kurage_jpn: いろんな世界線ある
[2:46:25] financier29: このグループ分け順位こんなに楽しんでる人初めて見た
[2:46:25] かにまぐろ: へえー
[2:46:28] forte16200: 全部見えたらとんでもない数だから
[2:46:29] dunas1833: ブロック分けされてる感じなのかな
